brand,year,age,km_driven,fuel_type,transmission,inspection_grade,owner_type,city,selling_price,km_per_year
Maruti,2018,7,84784,CNG,Manual,B,3rd,Pune,110407,12112
Mahindra,2015,10,117310,Petrol,Manual,A,2nd,Kolkata,127521,11731
Honda,2017,8,96592,Petrol,Automatic,C,2nd,Bangalore,210900,12074
Maruti,2017,8,130456,Petrol,Automatic,B,1st,Ahmedabad,145370,16307
Hyundai,2016,9,126099,Petrol,Automatic,B,1st,Mumbai,178498,14011
Hyundai,2012,13,119951,CNG,Manual,A,1st,Mumbai,116747,9227
Honda,2019,6,52152,Petrol,Manual,C,2nd,Bangalore,206044,8692
Ford,2010,15,132165,Diesel,Manual,B,1st,Ahmedabad,117332,8811
Honda,2014,11,110385,Diesel,Automatic,A,2nd,Ahmedabad,218472,10035
Tata,2022,3,24450,Petrol,Manual,D,2nd,Kolkata,195470,8150
Honda,2019,6,61758,Petrol,Automatic,A,1st,Pune,446302,10293
Maruti,2019,6,103638,Electric,Manual,B,2nd,Kolkata,155660,17273
Maruti,2011,14,233772,Petrol,Manual,B,2nd,Bangalore,46589,16698
Honda,2021,4,47068,Diesel,Manual,D,2nd,Kolkata,281498,11767
Hyundai,2019,6,103842,Diesel,Manual,A,2nd,Hyderabad,275065,17307
Maruti,2022,3,47340,Petrol,Automatic,B,2nd,Bangalore,272981,15780
Honda,2011,14,249494,CNG,Automatic,B,1st,Bangalore,106279,17821
Hyundai,2023,2,19928,Petrol,Manual,B,1st,Chennai,391253,9964
Maruti,2016,9,126396,Diesel,Automatic,D,3rd,Ahmedabad,90033,14044
Hyundai,2020,5,77825,Diesel,Manual,C,1st,Ahmedabad,260815,15565
Maruti,2022,3,36423,Petrol,Manual,C,1st,Delhi,206849,12141
Volkswagen,2012,13,212498,Petrol,Manual,C,2nd,Bangalore,69468,16346
Ford,2022,3,37818,Diesel,Manual,C,2nd,Ahmedabad,308363,12606
Mahindra,2017,8,108360,Diesel,Manual,B,1st,Chennai,212629,13545
Maruti,2018,7,56203,Petrol,Manual,B,1st,Bangalore,154636,8029
Mahindra,2023,2,17440,Diesel,Manual,C,2nd,Ahmedabad,371080,8720
Toyota,2022,3,52614,Diesel,Manual,B,2nd,Hyderabad,457745,17538
Mahindra,2017,8,90296,Diesel,Manual,B,1st,Bangalore,212785,11287
Maruti,2015,10,118030,Petrol,Manual,B,3rd,Bangalore,58496,11803
Tata,2014,11,155958,Petrol,Manual,C,2nd,Chennai,64789,14178
Toyota,2012,13,130676,Petrol,Automatic,D,2nd,Bangalore,126079,10052
Honda,2012,13,170625,Petrol,Manual,C,1st,Chennai,98395,13125
Tata,2016,9,83430,CNG,Manual,A,3rd,Kolkata,118024,9270
Hyundai,2022,3,27348,Petrol,Manual,B,1st,Ahmedabad,357692,9116
Honda,2014,11,107954,Petrol,Automatic,C,2nd,Delhi,132500,9814
Maruti,2021,4,56496,Diesel,Automatic,A,1st,Chennai,405750,14124
Tata,2023,2,24820,Petrol,Manual,D,1st,Pune,227924,12410
Maruti,2015,10,112610,Petrol,Manual,A,2nd,Ahmedabad,83510,11261
Hyundai,2023,2,32072,Diesel,Manual,B,1st,Kolkata,473431,16036
Maruti,2015,10,126390,Diesel,Automatic,D,1st,Delhi,94734,12639
Honda,2018,7,104384,Diesel,Manual,C,1st,Pune,239954,14912
Maruti,2010,15,157200,Diesel,Manual,C,2nd,Bangalore,68567,10480
Tata,2017,8,106840,Petrol,Automatic,D,2nd,Ahmedabad,110456,13355
Toyota,2019,6,106530,CNG,Automatic,C,1st,Delhi,346768,17755
Maruti,2022,3,33810,Petrol,Manual,D,2nd,Mumbai,171075,11270
Maruti,2022,3,34476,Petrol,Manual,C,1st,Pune,224333,11492
Maruti,2014,11,195316,Petrol,Manual,C,1st,Mumbai,56492,17756
Ford,2022,3,42765,Petrol,Manual,C,2nd,Chennai,250190,14255
Honda,2015,10,132270,Petrol,Manual,A,1st,Hyderabad,139619,13227
Hyundai,2015,10,125300,Diesel,Automatic,C,1st,Bangalore,155378,12530
Maruti,2010,15,234525,Diesel,Manual,D,3rd,Kolkata,36540,15635
Tata,2012,13,128648,Petrol,Manual,B,1st,Pune,92471,9896
Ford,2021,4,40944,Diesel,Manual,A,1st,Kolkata,408896,10236
Toyota,2015,10,136840,Diesel,Manual,A,2nd,Ahmedabad,168050,13684
Tata,2023,2,31732,Petrol,Manual,A,2nd,Mumbai,369327,15866
Maruti,2023,2,20108,Petrol,Manual,B,2nd,Ahmedabad,247281,10054
Maruti,2020,5,57690,Petrol,Automatic,B,1st,Hyderabad,249620,11538
Maruti,2020,5,45495,Petrol,Manual,D,1st,Chennai,140649,9099
Maruti,2018,7,74389,Diesel,Manual,D,2nd,Delhi,120691,10627
Maruti,2015,10,156860,Petrol,Automatic,B,1st,Bangalore,92286,15686
Maruti,2021,4,67688,Petrol,Automatic,C,1st,Pune,248822,16922
Hyundai,2022,3,42849,Petrol,Manual,B,2nd,Delhi,326349,14283
Volkswagen,2015,10,125620,Diesel,Manual,A,2nd,Bangalore,138675,12562
Tata,2010,15,147645,Petrol,Automatic,D,1st,Mumbai,77206,9843
Toyota,2018,7,64624,Diesel,Manual,B,3rd,Ahmedabad,256965,9232
Mahindra,2013,12,96972,Petrol,Manual,C,3rd,Hyderabad,80985,8081
Maruti,2011,14,208796,Diesel,Automatic,B,1st,Chennai,92245,14914
Mahindra,2010,15,182865,CNG,Manual,B,1st,Ahmedabad,96326,12191
Maruti,2012,13,224731,Petrol,Manual,C,1st,Bangalore,51987,17287
Tata,2012,13,171223,Diesel,Manual,B,1st,Mumbai,105566,13171
Hyundai,2014,11,138149,Diesel,Manual,C,2nd,Pune,96343,12559
Kia,2010,15,200700,Diesel,Manual,B,2nd,Chennai,118091,13380
Maruti,2016,9,153162,Diesel,Manual,D,1st,Bangalore,71809,17018
Maruti,2022,3,29448,Petrol,Automatic,C,2nd,Kolkata,261424,9816
Volkswagen,2010,15,150915,Petrol,Manual,B,2nd,Mumbai,89950,10061
Maruti,2013,12,104592,CNG,Manual,C,2nd,Chennai,61933,8716
Tata,2015,10,85630,Petrol,Manual,B,1st,Delhi,103810,8563
Mahindra,2010,15,154920,Electric,Automatic,C,1st,Ahmedabad,119726,10328
Toyota,2016,9,156825,Diesel,Manual,C,2nd,Kolkata,158583,17425
Renault,2019,6,55896,Petrol,Manual,B,2nd,Hyderabad,169115,9316
Renault,2016,9,96813,Diesel,Manual,C,2nd,Hyderabad,107066,10757
Maruti,2012,13,229112,Diesel,Manual,B,1st,Pune,69204,17624
Toyota,2013,12,113124,Petrol,Manual,A,1st,Kolkata,171616,9427
Tata,2015,10,136880,Petrol,Automatic,C,1st,Kolkata,95007,13688
Tata,2023,2,30696,Diesel,Automatic,C,2nd,Pune,421237,15348
Maruti,2020,5,51920,CNG,Manual,A,2nd,Delhi,190235,10384
Tata,2016,9,147735,Diesel,Manual,C,3rd,Ahmedabad,93099,16415
Kia,2023,2,33016,Petrol,Automatic,B,2nd,Ahmedabad,520920,16508
Volkswagen,2022,3,48000,Petrol,Manual,A,2nd,Hyderabad,352970,16000
Hyundai,2013,12,99504,CNG,Automatic,B,3rd,Hyderabad,117180,8292
Maruti,2019,6,57204,Petrol,Manual,A,1st,Bangalore,208705,9534
Hyundai,2020,5,88715,Diesel,Manual,B,1st,Mumbai,303602,17743
Toyota,2018,7,65737,Petrol,Automatic,C,1st,Delhi,303493,9391
Mahindra,2018,7,63140,Petrol,Manual,A,1st,Pune,241201,9020
Hyundai,2018,7,99029,Petrol,Manual,B,2nd,Mumbai,178391,14147
Maruti,2021,4,34476,Petrol,Manual,B,1st,Ahmedabad,249130,8619
Hyundai,2019,6,104928,Diesel,Automatic,D,2nd,Ahmedabad,204269,17488
Hyundai,2015,10,130970,Petrol,Manual,C,2nd,Hyderabad,76071,13097
Volkswagen,2011,14,164542,Petrol,Automatic,A,2nd,Mumbai,129080,11753
Tata,2011,14,149198,Petrol,Manual,D,1st,Chennai,65694,10657
Hyundai,2020,5,89360,CNG,Automatic,B,1st,Delhi,335245,17872
Honda,2013,12,202416,Diesel,Automatic,B,2nd,Delhi,151338,16868
Maruti,2018,7,93639,Petrol,Manual,A,1st,Kolkata,165979,13377
Renault,2012,13,205387,Petrol,Automatic,D,2nd,Kolkata,59304,15799
Hyundai,2015,10,135130,Diesel,Manual,B,2nd,Ahmedabad,120971,13513
Hyundai,2011,14,122948,CNG,Automatic,D,1st,Delhi,97691,8782
Hyundai,2010,15,247575,Petrol,Manual,A,1st,Bangalore,85485,16505
Tata,2021,4,58292,Petrol,Manual,B,1st,Mumbai,274258,14573
Tata,2014,11,106876,Diesel,Automatic,A,2nd,Mumbai,149089,9716
Mahindra,2017,8,131560,Diesel,Manual,B,1st,Ahmedabad,199740,16445
Maruti,2019,6,65226,Diesel,Automatic,C,2nd,Pune,224718,10871
Hyundai,2019,6,58188,Petrol,Automatic,A,1st,Bangalore,400094,9698
Maruti,2011,14,228970,Petrol,Manual,B,2nd,Delhi,53285,16355
Tata,2019,6,96984,Petrol,Manual,C,1st,Bangalore,179525,16164
Maruti,2018,7,79807,Petrol,Manual,A,2nd,Bangalore,155526,11401
Honda,2021,4,58592,Electric,Automatic,B,1st,Hyderabad,472256,14648
Ford,2017,8,132320,Petrol,Automatic,B,2nd,Delhi,163562,16540
Ford,2012,13,116077,Diesel,Manual,C,1st,Pune,101421,8929
Hyundai,2010,15,189465,Petrol,Automatic,A,2nd,Chennai,114856,12631
Hyundai,2013,12,122736,Petrol,Manual,C,2nd,Pune,84818,10228
Maruti,2017,8,117456,CNG,Manual,C,2nd,Hyderabad,89953,14682
Tata,2012,13,176488,Diesel,Manual,B,1st,Delhi,104077,13576
Toyota,2019,6,91446,Electric,Manual,A,1st,Kolkata,358251,15241
Maruti,2021,4,71480,Petrol,Manual,D,2nd,Delhi,141637,17870
Hyundai,2011,14,126364,Petrol,Manual,B,2nd,Ahmedabad,90735,9026
Toyota,2016,9,134451,Petrol,Automatic,B,1st,Delhi,235879,14939
Ford,2013,12,187080,Petrol,Manual,A,1st,Mumbai,86261,15590
Maruti,2015,10,126370,Petrol,Manual,A,2nd,Delhi,79924,12637
Honda,2014,11,195624,CNG,Manual,B,1st,Delhi,95704,17784
Maruti,2011,14,123060,Petrol,Manual,B,2nd,Ahmedabad,67788,8790
Maruti,2019,6,105774,CNG,Manual,C,2nd,Chennai,126630,17629
Volkswagen,2011,14,232274,Petrol,Manual,C,1st,Delhi,75471,16591
Toyota,2023,2,20934,Diesel,Manual,B,2nd,Bangalore,599607,10467
Mahindra,2018,7,122507,Petrol,Manual,A,2nd,Delhi,194521,17501
Maruti,2020,5,67380,Petrol,Automatic,C,3rd,Delhi,174438,13476
Toyota,2019,6,54618,CNG,Manual,B,1st,Ahmedabad,320987,9103
Hyundai,2011,14,180082,Petrol,Automatic,D,2nd,Pune,77055,12863
Hyundai,2017,8,70872,Diesel,Manual,C,1st,Delhi,183381,8859
Honda,2017,8,116376,Diesel,Automatic,B,3rd,Kolkata,226867,14547
Maruti,2010,15,142275,CNG,Manual,B,1st,Ahmedabad,76143,9485
Mahindra,2010,15,198420,Diesel,Automatic,A,3rd,Mumbai,125026,13228
Honda,2022,3,41772,Petrol,Manual,B,1st,Hyderabad,417551,13924
Maruti,2013,12,199896,Diesel,Manual,C,1st,Mumbai,62080,16658
Maruti,2011,14,157920,Petrol,Automatic,B,3rd,Chennai,74595,11280
Maruti,2021,4,49140,Petrol,Automatic,B,3rd,Pune,229935,12285
Maruti,2010,15,226560,Petrol,Automatic,C,2nd,Pune,57297,15104
Honda,2018,7,96068,Petrol,Manual,A,1st,Chennai,254550,13724
Toyota,2022,3,53061,Petrol,Automatic,A,1st,Bangalore,675633,17687
Maruti,2012,13,131690,CNG,Manual,B,2nd,Bangalore,64146,10130
Maruti,2023,2,29714,Diesel,Manual,C,2nd,Chennai,269805,14857
Honda,2023,2,35014,CNG,Automatic,C,2nd,Hyderabad,411797,17507
Toyota,2023,2,18366,Petrol,Manual,B,1st,Ahmedabad,527821,9183
Hyundai,2010,15,201390,Diesel,Automatic,C,1st,Pune,116761,13426
Hyundai,2011,14,188874,Petrol,Manual,A,2nd,Ahmedabad,86257,13491
Honda,2017,8,116688,Petrol,Automatic,B,1st,Hyderabad,244747,14586
Maruti,2014,11,96426,CNG,Manual,C,1st,Chennai,71093,8766
Maruti,2020,5,74670,Electric,Manual,A,1st,Delhi,223374,14934
Mahindra,2016,9,123975,Petrol,Manual,A,2nd,Mumbai,146814,13775
Tata,2015,10,116490,CNG,Automatic,A,1st,Ahmedabad,135694,11649
Honda,2022,3,45045,Diesel,Automatic,B,2nd,Mumbai,542861,15015
Mahindra,2010,15,178635,CNG,Manual,C,1st,Delhi,85246,11909
Tata,2015,10,148570,Diesel,Automatic,C,1st,Hyderabad,123698,14857
Maruti,2020,5,65445,CNG,Manual,C,1st,Mumbai,161751,13089
Hyundai,2016,9,142821,CNG,Automatic,A,3rd,Mumbai,154618,15869
Maruti,2013,12,174684,Petrol,Automatic,D,2nd,Bangalore,55280,14557
Maruti,2017,8,67352,Petrol,Manual,B,1st,Kolkata,133836,8419
Tata,2017,8,66088,Petrol,Manual,C,2nd,Ahmedabad,116746,8261
Toyota,2016,9,80118,Diesel,Manual,D,2nd,Hyderabad,163539,8902
Renault,2020,5,76130,Diesel,Manual,B,1st,Chennai,272138,15226
Tata,2011,14,124796,Diesel,Automatic,A,1st,Chennai,168057,8914
Maruti,2015,10,80490,Diesel,Manual,B,3rd,Delhi,80299,8049
Maruti,2015,10,159210,Petrol,Manual,B,2nd,Kolkata,65740,15921
Toyota,2021,4,40036,Petrol,Automatic,A,1st,Mumbai,641828,10009
Honda,2021,4,34524,Petrol,Manual,A,3rd,Chennai,314691,8631
Tata,2016,9,86157,Diesel,Manual,B,1st,Kolkata,145259,9573
Mahindra,2015,10,159100,Petrol,Manual,A,2nd,Delhi,104113,15910
Mahindra,2011,14,217952,Petrol,Manual,C,2nd,Kolkata,63676,15568
Toyota,2017,8,135312,Petrol,Manual,A,2nd,Bangalore,218091,16914
Maruti,2013,12,123720,Petrol,Automatic,B,2nd,Hyderabad,92886,10310
Mahindra,2018,7,114800,Petrol,Manual,A,1st,Mumbai,240397,16400
Toyota,2017,8,71104,Petrol,Manual,C,2nd,Kolkata,178154,8888
Maruti,2023,2,28900,CNG,Manual,C,3rd,Mumbai,191766,14450
Tata,2012,13,211822,Petrol,Manual,A,1st,Delhi,88667,16294
Hyundai,2012,13,203567,CNG,Manual,C,2nd,Ahmedabad,59458,15659
Renault,2017,8,118016,Petrol,Manual,A,1st,Ahmedabad,155789,14752
Maruti,2011,14,208908,CNG,Manual,C,2nd,Mumbai,47304,14922
Honda,2018,7,87129,Diesel,Automatic,B,2nd,Hyderabad,349932,12447
Maruti,2013,12,121668,Diesel,Manual,A,2nd,Ahmedabad,94467,10139
Mahindra,2015,10,160620,CNG,Manual,B,2nd,Chennai,90167,16062
Maruti,2012,13,170755,Diesel,Manual,A,1st,Delhi,92965,13135
Maruti,2012,13,208377,CNG,Manual,C,1st,Hyderabad,50460,16029
Honda,2012,13,129688,Diesel,Automatic,C,1st,Ahmedabad,183084,9976
Volkswagen,2020,5,49340,Diesel,Automatic,C,2nd,Mumbai,363779,9868
Maruti,2022,3,30195,Petrol,Manual,C,1st,Chennai,233147,10065
Maruti,2019,6,96036,CNG,Manual,C,1st,Hyderabad,145985,16006
Mahindra,2021,4,39660,Diesel,Automatic,B,1st,Ahmedabad,539601,9915
Honda,2023,2,32736,Petrol,Automatic,C,1st,Chennai,544743,16368
Volkswagen,2023,2,23444,Diesel,Manual,C,1st,Chennai,466102,11722
Maruti,2023,2,33264,CNG,Manual,C,3rd,Delhi,185770,16632
Tata,2021,4,59456,Diesel,Manual,D,2nd,Kolkata,194139,14864
Maruti,2011,14,148092,CNG,Manual,D,1st,Kolkata,48215,10578
Maruti,2017,8,105512,Petrol,Automatic,B,1st,Mumbai,159479,13189
Tata,2018,7,105847,Petrol,Automatic,A,2nd,Bangalore,220511,15121
Honda,2017,8,86944,Petrol,Manual,B,3rd,Bangalore,164141,10868
Mahindra,2019,6,100278,Petrol,Automatic,D,1st,Bangalore,201711,16713
Hyundai,2012,13,120640,Petrol,Automatic,A,1st,Kolkata,174645,9280
Hyundai,2016,9,120384,Diesel,Automatic,C,2nd,Ahmedabad,160258,13376
Hyundai,2020,5,73510,Petrol,Automatic,C,2nd,Ahmedabad,261493,14702
Kia,2019,6,67806,Petrol,Automatic,D,1st,Hyderabad,255044,11301
Maruti,2011,14,149996,Petrol,Manual,B,1st,Bangalore,78645,10714
Maruti,2013,12,184620,Diesel,Automatic,B,1st,Kolkata,104922,15385
Hyundai,2021,4,52004,Petrol,Manual,A,1st,Pune,375630,13001
Honda,2022,3,42183,Petrol,Manual,D,1st,Pune,271642,14061
Maruti,2023,2,29070,Petrol,Manual,D,2nd,Mumbai,163365,14535
Volkswagen,2022,3,51552,Petrol,Automatic,C,3rd,Kolkata,329452,17184
Maruti,2015,10,171490,CNG,Manual,D,1st,Ahmedabad,52033,17149
Ford,2020,5,85580,Petrol,Automatic,A,2nd,Bangalore,316737,17116
Maruti,2014,11,178684,CNG,Manual,B,1st,Kolkata,68650,16244
Tata,2022,3,33123,Petrol,Manual,B,2nd,Chennai,270121,11041
Ford,2018,7,109494,CNG,Manual,C,2nd,Kolkata,123682,15642
Maruti,2019,6,84780,Petrol,Manual,A,1st,Pune,191720,14130
Renault,2013,12,115008,Petrol,Manual,B,1st,Chennai,85028,9584
Hyundai,2014,11,173701,Diesel,Manual,C,1st,Chennai,93738,15791
Volkswagen,2013,12,135216,Petrol,Manual,C,1st,Kolkata,96545,11268
Tata,2023,2,33746,Diesel,Automatic,D,2nd,Bangalore,315139,16873
Hyundai,2022,3,50463,Petrol,Manual,B,2nd,Mumbai,314011,16821
Maruti,2023,2,22292,Diesel,Manual,B,1st,Mumbai,323429,11146
Hyundai,2017,8,78848,CNG,Manual,B,1st,Bangalore,172816,9856
Maruti,2022,3,36900,Electric,Manual,D,2nd,Mumbai,166083,12300
Maruti,2017,8,109720,Petrol,Automatic,C,2nd,Pune,126832,13715
Maruti,2012,13,137709,Petrol,Manual,C,1st,Bangalore,65428,10593
Hyundai,2010,15,202080,Electric,Manual,A,2nd,Mumbai,88180,13472
Toyota,2015,10,105730,CNG,Manual,B,3rd,Delhi,117100,10573
Maruti,2011,14,245658,Petrol,Automatic,D,1st,Delhi,48082,17547
Maruti,2011,14,151424,Diesel,Manual,A,1st,Mumbai,97448,10816
Tata,2012,13,114075,Petrol,Manual,B,1st,Chennai,91726,8775
Maruti,2017,8,99976,Electric,Manual,B,3rd,Ahmedabad,100594,12497
Maruti,2012,13,165555,Petrol,Automatic,B,2nd,Pune,78584,12735
Maruti,2016,9,78606,Diesel,Automatic,A,2nd,Delhi,166254,8734
Volkswagen,2019,6,60684,Diesel,Manual,C,1st,Ahmedabad,262334,10114
Toyota,2023,2,18346,CNG,Manual,D,2nd,Ahmedabad,332809,9173
Hyundai,2019,6,104568,Diesel,Manual,B,2nd,Pune,227186,17428
Tata,2018,7,124348,Petrol,Manual,B,3rd,Kolkata,120257,17764
Honda,2022,3,53148,Diesel,Manual,A,2nd,Hyderabad,497569,17716
Tata,2017,8,119568,CNG,Manual,B,2nd,Pune,127484,14946
Tata,2010,15,250000,Diesel,Manual,B,1st,Bangalore,73677,16666
Tata,2016,9,123003,Diesel,Automatic,B,2nd,Ahmedabad,165308,13667
Maruti,2016,9,83169,Diesel,Manual,B,1st,Hyderabad,137285,9241
Maruti,2017,8,94720,Petrol,Automatic,B,1st,Ahmedabad,169777,11840
Hyundai,2019,6,79770,Diesel,Manual,B,2nd,Mumbai,233893,13295
Ford,2014,11,152339,Petrol,Automatic,D,2nd,Mumbai,71301,13849
Honda,2019,6,63210,Petrol,Automatic,A,1st,Kolkata,446102,10535
Toyota,2018,7,120295,CNG,Manual,C,1st,Ahmedabad,203007,17185
Kia,2018,7,115766,Petrol,Manual,B,1st,Chennai,216253,16538
Maruti,2017,8,100712,Petrol,Automatic,A,1st,Kolkata,190572,12589
Tata,2015,10,177020,Petrol,Automatic,B,1st,Delhi,103718,17702
Tata,2015,10,142200,Petrol,Automatic,C,2nd,Ahmedabad,86515,14220
Renault,2010,15,149370,Diesel,Manual,B,1st,Pune,100463,9958
Kia,2022,3,51501,Diesel,Manual,A,3rd,Delhi,467811,17167
Tata,2015,10,100500,Petrol,Manual,C,1st,Pune,85549,10050
Maruti,2023,2,21170,Petrol,Manual,A,1st,Hyderabad,352360,10585
Toyota,2013,12,187440,Petrol,Automatic,A,2nd,Kolkata,152588,15620
Maruti,2013,12,96024,Petrol,Automatic,B,2nd,Delhi,102551,8002
Mahindra,2023,2,27886,Diesel,Manual,A,1st,Mumbai,585093,13943
Volkswagen,2011,14,151802,Petrol,Manual,A,2nd,Chennai,115512,10843
Hyundai,2022,3,30858,Diesel,Manual,B,1st,Ahmedabad,421321,10286
Tata,2020,5,46335,Petrol,Manual,C,2nd,Bangalore,184749,9267
Hyundai,2023,2,20948,Petrol,Automatic,B,3rd,Hyderabad,428295,10474
Hyundai,2013,12,200796,Petrol,Manual,C,1st,Pune,77133,16733
Hyundai,2014,11,103675,Petrol,Manual,C,2nd,Hyderabad,83683,9425
Mahindra,2022,3,40908,CNG,Manual,D,2nd,Bangalore,239628,13636
Volkswagen,2021,4,34920,Petrol,Manual,A,2nd,Ahmedabad,362716,8730
Volkswagen,2014,11,179663,Petrol,Manual,B,1st,Mumbai,98496,16333
Maruti,2014,11,118943,CNG,Manual,B,3rd,Hyderabad,67107,10813
Ford,2013,12,158304,Diesel,Manual,C,2nd,Delhi,74410,13192
Mahindra,2010,15,134445,Petrol,Manual,C,1st,Delhi,93295,8963
Maruti,2023,2,33768,Electric,Automatic,B,1st,Delhi,376995,16884
Maruti,2019,6,95376,Petrol,Manual,B,1st,Chennai,175731,15896
Maruti,2017,8,83696,Diesel,Automatic,C,1st,Bangalore,164266,10462
Volkswagen,2012,13,148018,Petrol,Automatic,B,1st,Mumbai,147929,11386
Tata,2011,14,208306,Diesel,Automatic,C,3rd,Delhi,81203,14879
Mahindra,2018,7,73479,Diesel,Manual,C,3rd,Delhi,170398,10497
Maruti,2016,9,97227,Petrol,Manual,C,1st,Chennai,83704,10803
Mahindra,2018,7,64519,Diesel,Manual,B,1st,Delhi,256380,9217
Maruti,2022,3,25575,Diesel,Manual,D,2nd,Pune,186405,8525
Hyundai,2011,14,217924,Diesel,Automatic,B,2nd,Ahmedabad,120803,15566
Tata,2018,7,57960,CNG,Automatic,A,1st,Chennai,307882,8280
Maruti,2019,6,81462,Petrol,Manual,B,1st,Ahmedabad,180840,13577
Toyota,2018,7,79933,Petrol,Manual,B,3rd,Pune,212551,11419
Maruti,2020,5,59115,Diesel,Manual,B,2nd,Ahmedabad,223150,11823
Tata,2018,7,68047,Diesel,Automatic,C,1st,Ahmedabad,266556,9721
Hyundai,2019,6,87126,Petrol,Automatic,D,2nd,Bangalore,196272,14521
Honda,2022,3,29349,Petrol,Automatic,C,2nd,Ahmedabad,382398,9783
Maruti,2019,6,100152,Diesel,Manual,B,3rd,Ahmedabad,147432,16692
Maruti,2013,12,96996,Electric,Manual,B,3rd,Hyderabad,74180,8083
Ford,2019,6,78966,Diesel,Manual,D,1st,Delhi,186234,13161
Maruti,2012,13,210925,Petrol,Manual,D,1st,Delhi,44767,16225
Toyota,2015,10,173890,Diesel,Manual,D,1st,Kolkata,108859,17389
Kia,2012,13,153387,Diesel,Automatic,B,1st,Bangalore,190924,11799
Maruti,2020,5,57220,CNG,Manual,C,1st,Hyderabad,175388,11444
Maruti,2018,7,104762,Diesel,Manual,C,2nd,Chennai,128202,14966
Tata,2012,13,156676,CNG,Manual,A,2nd,Hyderabad,85787,12052
Renault,2011,14,168770,Petrol,Manual,B,1st,Delhi,75621,12055
Volkswagen,2017,8,106016,Petrol,Automatic,C,3rd,Bangalore,149143,13252
Honda,2015,10,110320,Diesel,Manual,B,3rd,Pune,125181,11032
Toyota,2017,8,105296,Petrol,Automatic,B,3rd,Mumbai,233191,13162
Maruti,2022,3,36597,Petrol,Manual,B,2nd,Ahmedabad,228785,12199
Renault,2016,9,105813,Diesel,Automatic,B,1st,Bangalore,171953,11757
Renault,2012,13,185952,Diesel,Manual,A,2nd,Chennai,96753,14304
Maruti,2017,8,136224,Electric,Manual,A,1st,Ahmedabad,140531,17028
Maruti,2019,6,71124,Electric,Manual,A,2nd,Ahmedabad,174098,11854
Maruti,2010,15,250000,Petrol,Manual,C,1st,Chennai,41621,16666
Maruti,2010,15,225810,CNG,Automatic,A,3rd,Ahmedabad,69735,15054
Toyota,2022,3,42240,Petrol,Manual,B,3rd,Delhi,357394,14080
Hyundai,2022,3,44538,Diesel,Manual,B,2nd,Kolkata,360108,14846
Maruti,2019,6,66762,Petrol,Automatic,C,2nd,Bangalore,183118,11127
Hyundai,2022,3,44835,Petrol,Manual,B,2nd,Mumbai,296246,14945
Kia,2017,8,106504,CNG,Automatic,B,1st,Bangalore,270716,13313
Tata,2022,3,46896,Petrol,Automatic,A,2nd,Chennai,404042,15632
Hyundai,2018,7,69363,Diesel,Manual,D,1st,Kolkata,173228,9909
Maruti,2019,6,97560,Petrol,Manual,C,3rd,Bangalore,105409,16260
Kia,2015,10,178690,Petrol,Automatic,B,3rd,Delhi,123289,17869
Toyota,2014,11,101497,Petrol,Manual,C,1st,Chennai,128539,9227
Maruti,2011,14,224042,Diesel,Manual,A,2nd,Bangalore,74800,16003
Maruti,2020,5,56290,Petrol,Automatic,B,1st,Ahmedabad,281896,11258
Maruti,2018,7,86079,Petrol,Manual,B,1st,Bangalore,137627,12297
Maruti,2015,10,84220,Diesel,Automatic,B,1st,Delhi,144279,8422
Honda,2017,8,122600,Petrol,Manual,C,1st,Delhi,164390,15325
Volkswagen,2018,7,122626,Petrol,Manual,B,1st,Ahmedabad,198046,17518
Honda,2018,7,64043,CNG,Manual,C,1st,Ahmedabad,214013,9149
Toyota,2017,8,96096,Petrol,Manual,B,2nd,Bangalore,192307,12012
Hyundai,2021,4,60596,Petrol,Manual,A,1st,Kolkata,339130,15149
Mahindra,2019,6,99024,Diesel,Automatic,C,2nd,Mumbai,295241,16504
Mahindra,2017,8,120344,Diesel,Automatic,D,2nd,Chennai,171801,15043
Maruti,2012,13,195702,Diesel,Automatic,B,2nd,Bangalore,85291,15054
Hyundai,2022,3,25860,Electric,Manual,B,2nd,Delhi,358204,8620
Tata,2012,13,111709,Petrol,Manual,C,2nd,Chennai,78318,8593
Maruti,2011,14,175546,Electric,Automatic,C,1st,Delhi,76727,12539
Hyundai,2010,15,129165,CNG,Manual,A,2nd,Ahmedabad,114569,8611
Honda,2013,12,201816,CNG,Manual,B,1st,Chennai,96457,16818
Kia,2011,14,246652,Petrol,Manual,C,2nd,Bangalore,66620,17618
Hyundai,2023,2,31772,CNG,Manual,A,2nd,Pune,408862,15886
Toyota,2023,2,31446,Petrol,Manual,B,1st,Ahmedabad,510774,15723
Hyundai,2011,14,119014,Diesel,Automatic,B,1st,Pune,178258,8501
Toyota,2022,3,52095,Petrol,Automatic,C,1st,Kolkata,512018,17365
Honda,2020,5,49635,Diesel,Manual,C,2nd,Hyderabad,311653,9927
Ford,2020,5,87700,Diesel,Automatic,A,1st,Pune,425375,17540
Hyundai,2014,11,128777,Petrol,Manual,A,1st,Hyderabad,124265,11707
Tata,2013,12,136320,CNG,Manual,C,1st,Chennai,82207,11360
Tata,2010,15,241125,Diesel,Manual,C,1st,Kolkata,69800,16075
Hyundai,2018,7,111202,Diesel,Manual,A,1st,Kolkata,268244,15886
